WORK_ORD_NO,WORK_ORD_STATUS,WORK_ORD_STATUS,WORK_ORD_COMPLETION_DT,WORK_ORD_CLOSE_DT,JOB_EFFECTIVE_DT,ACT_NO,GRP_ID,STATUS_CD,EXECUTED_DT,LAST_UPDATE_ID,LAST_UPDATE_DT
YAM4967001,4,,2023-02-07 20:50:05,2023-02-08 12:01:13,2020-06-11 08:01:42,4,CPE,CAN,,OM_JOB_SERVER,2023-01-17 09:05:33
YAM4967001,4,,2023-02-07 20:50:05,2023-02-08 12:01:13,2020-06-11 08:01:42,5,FRMS_FULL,COM,,OM_JOB_SERVER,2023-01-17 09:07:36
YAM4967001,4,,2023-02-07 20:50:05,2023-02-08 12:01:13,2020-06-11 08:01:42,6,CPE,COM,,CP932764,2023-01-17 12:18:07
YAP9234001,3,Completed,2020-06-19 00:00:25,,2020-06-19 00:00:00,0,SYSBILLING,COM,,OM_JOB_SERVER,2020-06-19 00:00:25
YAP9234001,3,Completed,2020-06-19 00:00:25,,2020-06-19 00:00:00,1,JOBREVIEW,COM,,saffawati,2020-06-17 09:49:20
YAQ8652001,2,Submitted,,,,0,ESECBIZOPS,RDY,,OM_JOB_SERVER,2020-06-17 15:34:25
YAR3946001,3,Completed,2020-07-07 01:32:36,,2020-07-01 00:00:00,0,TNP,COM,,OM_JOB_SERVER,2020-07-01 00:05:40
YAR3946001,3,Completed,2020-07-07 01:32:36,,2020-07-01 00:00:00,1,GSP_LTC_GW,COM,,pravesh,2020-07-01 17:48:56
YAR3946001,3,Completed,2020-07-07 01:32:36,,2020-07-01 00:00:00,2,CGTM,COM,,r2iskandar,2020-07-03 18:32:04
YAR3946001,3,Completed,2020-07-07 01:32:36,,2020-07-01 00:00:00,3,CGS_CS,COM,,p1316977,2020-07-07 01:32:31
YAR3946001,3,Completed,2020-07-07 01:32:36,,2020-07-01 00:00:00,4,GSDT39,COM,,caln,2020-07-03 17:46:14
YAR3946001,3,Completed,2020-07-07 01:32:36,,2020-07-01 00:00:00,5,FRMS_FULL,COM,,OM_JOB_SERVER,2020-07-07 01:32:36
YAY7232001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-03 14:08:48
YAY7232001,2,Submitted,,,,1,TNP,COM,,NGNIS_PR,2020-07-06 10:40:18
YAY7232001,2,Submitted,,,,2,CNE4,COM,,cwpoh,2020-07-07 20:07:55
YAY7232001,2,Submitted,,,,3,ND5,COM,,cecilialow,2020-07-03 16:59:09
YAY7232001,2,Submitted,,,,4,ND6,CAN,,OM_JOB_SERVER,2020-07-06 09:23:34
YAY7232001,2,Submitted,,,,5,ND7,CAN,,OM_JOB_SERVER,2020-07-06 11:49:56
YAY7232001,2,Submitted,,,,6,ND8,CAN,,OM_JOB_SERVER,2020-07-03 16:28:40
YAY7232001,2,Submitted,,,,7,CGS_CS,RDY,,OM_JOB_SERVER,2020-07-06 10:40:20
YAY7232001,2,Submitted,,,,8,GSP_LTC_GW,COM,,pravesh,2020-07-28 11:09:10
YAY7232001,2,Submitted,,,,9,CGTM,COM,,p1309919,2020-08-21 13:58:10
YAY7232001,2,Submitted,,,,10,EBPO,NRD,,OM_JOB_SERVER,2020-08-20 15:28:48
YAY7232001,2,Submitted,,,,11,WBPO,NRD,,OM_JOB_SERVER,2020-08-20 15:28:48
YAY7232001,2,Submitted,,,,12,GSDT39,NRD,,OM_JOB_SERVER,2020-08-20 15:28:48
YAY7232001,2,Submitted,,,,13,FRMS_FULL,NRD,,OM_JOB_SERVER,2020-08-20 15:28:48
YBA5591001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-08 10:18:04
YBA5591001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:15:58
YBA5591001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-09-11 15:20:03
YBA5591001,2,Submitted,,,,3,MPP1,COM,,jianhui,2023-10-03 13:44:30
YBA5591001,2,Submitted,,,,4,TNM_CQE,COM,,P4002551,2023-10-04 12:56:12
YBA5591001,2,Submitted,,,,5,TNM_CQE,RDY,,OM_JOB_SERVER,2023-09-14 11:05:26
YBA5591001,2,Submitted,,,,6,GSDT83,NRD,,OM_JOB_SERVER,2022-12-01 22:32:22
YBA5591001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2022-12-01 22:32:22
YBA5591001,2,Submitted,,,,8,JOBREVIEW,CAN,,OM_JOB_SERVER,2022-02-08 18:09:25
YBA5891001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-08 11:19:42
YBA5891001,2,Submitted,,,,1,OPEW_CQ,COM,,ALDELACRUZ,2023-08-30 11:16:13
YBA5891001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-09-11 15:19:56
YBA5891001,2,Submitted,,,,3,MPP1,COM,,jianhui,2023-10-03 13:47:54
YBA5891001,2,Submitted,,,,4,TNM_CQW,RDY,,OM_JOB_SERVER,2023-09-14 11:05:25
YBA5891001,2,Submitted,,,,5,TNM_CQW,RDY,,OM_JOB_SERVER,2023-09-14 11:05:25
YBA5891001,2,Submitted,,,,6,GSDT81,NRD,,OM_JOB_SERVER,2022-12-01 22:27:00
YBA5891001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2022-12-01 22:27:00
YBA5891001,2,Submitted,,,,8,JOBREVIEW,CAN,,OM_JOB_SERVER,2022-02-08 18:11:41
YBA6005001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-08 11:35:09
YBA6005001,2,Submitted,,,,1,OPEW_CQ,COM,,ALDELACRUZ,2023-08-30 10:20:03
YBA6005001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-09-11 15:19:56
YBA6005001,2,Submitted,,,,3,MPP2,COM,,jianhui,2023-09-12 16:25:22
YBA6005001,2,Submitted,,,,4,TNM_CQW,RDY,,OM_JOB_SERVER,2023-09-11 15:20:00
YBA6005001,2,Submitted,,,,5,TNM_CQW,RDY,,OM_JOB_SERVER,2023-09-11 15:20:00
YBA6005001,2,Submitted,,,,6,GSDT82,NRD,,OM_JOB_SERVER,2023-02-08 12:09:20
YBA6005001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 12:09:20
YBA6005001,2,Submitted,,,,8,JOBREVIEW,CAN,,OM_JOB_SERVER,2022-02-08 18:11:56
YBA7349001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-08 13:16:26
YBA7349001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:16:24
YBA7349001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-09-11 15:19:44
YBA7349001,2,Submitted,,,,3,MPP1,COM,,jianhui,2023-10-03 13:50:45
YBA7349001,2,Submitted,,,,4,TNM_CQE,COM,,P4002551,2023-10-04 12:27:15
YBA7349001,2,Submitted,,,,5,TNM_CQE,RDY,,OM_JOB_SERVER,2023-09-11 15:19:45
YBA7349001,2,Submitted,,,,6,GSDT81,NRD,,OM_JOB_SERVER,2023-02-08 11:58:41
YBA7349001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 11:58:41
YBA7349001,2,Submitted,,,,8,JOBREVIEW,CAN,,OM_JOB_SERVER,2022-02-08 18:17:14
YBA7469001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-08 13:32:13
YBA7469001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:13:30
YBA7469001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-08-31 14:27:02
YBA7469001,2,Submitted,,,,3,MPP3,COM,,jianhui,2023-08-31 17:05:50
YBA7469001,2,Submitted,,,,4,TNM_CQE,COM,,P4002551,2023-10-04 12:31:47
YBA7469001,2,Submitted,,,,5,TNM_CQE,RDY,,OM_JOB_SERVER,2023-08-31 14:27:05
YBA7469001,2,Submitted,,,,6,GSDT83,NRD,,OM_JOB_SERVER,2023-02-08 12:11:42
YBA7469001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 12:11:42
YBA7469001,2,Submitted,,,,8,JOBREVIEW,CAN,,OM_JOB_SERVER,2022-02-08 18:16:50
YBA7870001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-08 15:06:57
YBA7870001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:07:04
YBA7870001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-09-11 15:19:41
YBA7870001,2,Submitted,,,,3,MPP3,COM,,jianhui,2023-09-12 16:45:08
YBA7870001,2,Submitted,,,,4,TNM_CQE,COM,,P4002551,2023-10-04 12:35:13
YBA7870001,2,Submitted,,,,5,TNM_CQE,RDY,,OM_JOB_SERVER,2023-09-11 15:19:45
YBA7870001,2,Submitted,,,,6,GSDT83,NRD,,OM_JOB_SERVER,2023-02-08 12:12:38
YBA7870001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 12:12:38
YBA7870001,2,Submitted,,,,8,JOBREVIEW,CAN,,OM_JOB_SERVER,2022-02-08 18:16:29
YBA7952001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-08 15:22:23
YBA7952001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:13:47
YBA7952001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-08-31 14:27:25
YBA7952001,2,Submitted,,,,3,MPP3,COM,,jianhui,2023-08-31 17:06:49
YBA7952001,2,Submitted,,,,4,TNM_CQE,COM,,P4002551,2023-10-04 12:39:51
YBA7952001,2,Submitted,,,,5,TNM_CQE,RDY,,OM_JOB_SERVER,2023-08-31 14:27:30
YBA7952001,2,Submitted,,,,6,GSDT83,NRD,,OM_JOB_SERVER,2023-02-08 12:13:26
YBA7952001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 12:13:26
YBA7952001,2,Submitted,,,,8,JOBREVIEW,CAN,,OM_JOB_SERVER,2022-02-08 18:15:53
YBA8116001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-08 15:54:48
YBA8116001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:14:03
YBA8116001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-09-11 15:19:37
YBA8116001,2,Submitted,,,,3,MPP1,COM,,jianhui,2023-10-03 13:54:04
YBA8116001,2,Submitted,,,,4,TNM_CQE,COM,,P4002551,2023-10-04 12:53:56
YBA8116001,2,Submitted,,,,5,TNM_CQE,RDY,,OM_JOB_SERVER,2023-09-11 15:19:40
YBA8116001,2,Submitted,,,,6,GSDT83,NRD,,OM_JOB_SERVER,2023-02-08 12:18:53
YBA8116001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 12:18:53
YBA8116001,2,Submitted,,,,8,JOBREVIEW,CAN,,OM_JOB_SERVER,2022-02-08 18:15:28
YBA8262001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-08 16:25:42
YBA8262001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:07:57
YBA8262001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-08-31 14:27:11
YBA8262001,2,Submitted,,,,3,MPP2,COM,,jianhui,2023-08-31 17:03:33
YBA8262001,2,Submitted,,,,4,TNM_CQE,COM,,P4002551,2023-10-04 13:06:39
YBA8262001,2,Submitted,,,,5,TNM_CQE,RDY,,OM_JOB_SERVER,2023-08-31 14:27:15
YBA8262001,2,Submitted,,,,6,GSDT82,NRD,,OM_JOB_SERVER,2023-02-08 12:15:50
YBA8262001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 12:15:50
YBA8262001,2,Submitted,,,,8,JOBREVIEW,CAN,,OM_JOB_SERVER,2022-02-08 18:15:03
YBC5110001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-13 22:25:57
YBC5110001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:02:52
YBC5110001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-09-11 15:21:01
YBC5110001,2,Submitted,,,,3,MPP1,COM,,jianhui,2023-10-03 15:09:26
YBC5110001,2,Submitted,,,,4,TNM_CQE,COM,,P4002551,2023-10-04 13:03:09
YBC5110001,2,Submitted,,,,5,TNM_CQE,RDY,,OM_JOB_SERVER,2023-09-11 15:21:05
YBC5110001,2,Submitted,,,,6,GSDT83,NRD,,OM_JOB_SERVER,2023-02-08 12:19:35
YBC5110001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 12:19:35
YBC5110001,2,Submitted,,,,8,JOBREVIEW,CAN,,OM_JOB_SERVER,2022-02-08 18:14:43
YBC5239001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-13 23:16:52
YBC5239001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 10:10:26
YBC5239001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-08-31 14:27:18
YBC5239001,2,Submitted,,,,3,MPP1,COM,,jianhui,2023-10-03 15:10:06
YBC5239001,2,Submitted,,,,4,TNM_CQC,RDY,,OM_JOB_SERVER,2023-08-31 14:27:20
YBC5239001,2,Submitted,,,,5,TNM_CQC,RDY,,OM_JOB_SERVER,2023-08-31 14:27:20
YBC5239001,2,Submitted,,,,6,GSDT81,NRD,,OM_JOB_SERVER,2023-02-08 12:14:11
YBC5239001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 12:14:11
YBC5239001,2,Submitted,,,,8,JOBREVIEW,CAN,,OM_JOB_SERVER,2022-02-08 18:14:18
YBD8711001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-16 15:38:41
YBD8711001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:11:56
YBD8711001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-08-31 14:26:34
YBD8711001,2,Submitted,,,,3,MPP3,COM,,jianhui,2023-08-31 17:07:38
YBD8711001,2,Submitted,,,,4,TNM_CQE,RDY,,OM_JOB_SERVER,2023-08-31 14:26:35
YBD8711001,2,Submitted,,,,5,TNM_CQE,RDY,,OM_JOB_SERVER,2023-08-31 14:26:35
YBD8711001,2,Submitted,,,,6,GSDT83,NRD,,OM_JOB_SERVER,2023-02-08 11:45:06
YBD8711001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 11:45:06
YBD9591001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-16 19:32:31
YBD9591001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 10:11:51
YBD9591001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-09-11 15:22:24
YBD9591001,2,Submitted,,,,3,MPP3,COM,,jianhui,2023-09-14 14:24:10
YBD9591001,2,Submitted,,,,4,TNM_CQC,RDY,,OM_JOB_SERVER,2023-09-14 11:05:25
YBD9591001,2,Submitted,,,,5,TNM_CQC,RDY,,OM_JOB_SERVER,2023-09-14 11:05:25
YBD9591001,2,Submitted,,,,6,GSDT83,NRD,,OM_JOB_SERVER,2022-12-01 22:18:18
YBD9591001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2022-12-01 22:18:18
YBD9624001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-16 19:59:28
YBD9624001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:03:57
YBD9624001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-09-11 15:22:20
YBD9624001,2,Submitted,,,,3,MPP1,COM,,jianhui,2023-10-03 15:15:33
YBD9624001,2,Submitted,,,,4,TNM_CQC,RDY,,OM_JOB_SERVER,2023-09-11 15:22:25
YBD9624001,2,Submitted,,,,5,TNM_CQC,RDY,,OM_JOB_SERVER,2023-09-11 15:22:25
YBD9624001,2,Submitted,,,,6,GSDT83,NRD,,OM_JOB_SERVER,2023-02-08 12:20:30
YBD9624001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 12:20:30
YBD9624001,2,Submitted,,,,8,JOBREVIEW,CAN,,OM_JOB_SERVER,2022-02-09 10:47:21
YBD9663001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-16 20:31:24
YBD9663001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:12:31
YBD9663001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-09-11 15:22:20
YBD9663001,2,Submitted,,,,3,MPP3,COM,,jianhui,2023-09-12 17:05:22
YBD9663001,2,Submitted,,,,4,TNM_CQC,RDY,,OM_JOB_SERVER,2023-09-11 15:22:25
YBD9663001,2,Submitted,,,,5,TNM_CQC,RDY,,OM_JOB_SERVER,2023-09-11 15:22:25
YBD9663001,2,Submitted,,,,6,GSDT83,NRD,,OM_JOB_SERVER,2023-02-08 12:21:08
YBD9663001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 12:21:08
YBD9663001,2,Submitted,,,,8,JOBREVIEW,CAN,,OM_JOB_SERVER,2022-02-09 10:47:11
YBD9670001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-16 20:46:32
YBD9670001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:22:43
YBD9670001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-09-11 15:22:20
YBD9670001,2,Submitted,,,,3,MPP2,COM,,jianhui,2023-09-12 16:30:22
YBD9670001,2,Submitted,,,,4,TNM_CQC,RDY,,OM_JOB_SERVER,2023-09-11 15:22:25
YBD9670001,2,Submitted,,,,5,TNM_CQC,RDY,,OM_JOB_SERVER,2023-09-11 15:22:25
YBD9670001,2,Submitted,,,,6,GSDT82,NRD,,OM_JOB_SERVER,2023-02-08 12:16:46
YBD9670001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 12:16:46
YBD9670001,2,Submitted,,,,8,JOBREVIEW,CAN,,OM_JOB_SERVER,2022-02-09 10:47:01
YBD9684001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-16 21:19:22
YBD9684001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:22:51
YBD9684001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-08-31 14:27:32
YBD9684001,2,Submitted,,,,3,MPP1,COM,,jianhui,2023-10-03 15:17:06
YBD9684001,2,Submitted,,,,4,TNM_CQC,RDY,,OM_JOB_SERVER,2023-08-31 14:27:35
YBD9684001,2,Submitted,,,,5,TNM_CQC,RDY,,OM_JOB_SERVER,2023-08-31 14:27:35
YBD9684001,2,Submitted,,,,6,GSDT81,NRD,,OM_JOB_SERVER,2023-02-08 12:15:03
YBD9684001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 12:15:03
YBD9684001,2,Submitted,,,,8,JOBREVIEW,CAN,,OM_JOB_SERVER,2022-02-09 10:46:51
YBE7087001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-18 15:17:49
YBE7087001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:26:16
YBE7087001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-09-11 15:23:04
YBE7087001,2,Submitted,,,,3,MPP2,COM,,jianhui,2023-09-12 16:34:00
YBE7087001,2,Submitted,,,,4,TNM_CQC,RDY,,OM_JOB_SERVER,2023-09-11 15:23:05
YBE7087001,2,Submitted,,,,5,TNM_CQC,RDY,,OM_JOB_SERVER,2023-09-11 15:23:05
YBE7087001,2,Submitted,,,,6,GSDT82,NRD,,OM_JOB_SERVER,2023-02-08 12:18:05
YBE7087001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 12:18:05
YBE7087001,2,Submitted,,,,8,JOBREVIEW,CAN,,OM_JOB_SERVER,2022-02-08 18:13:42
YBE7154001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-18 16:32:55
YBE7154001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:19:08
YBE7154001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-08-31 14:26:48
YBE7154001,2,Submitted,,,,3,MPP1,COM,,jianhui,2023-10-03 15:20:02
YBE7154001,2,Submitted,,,,4,TNM_CQC,RDY,,OM_JOB_SERVER,2023-08-31 14:26:50
YBE7154001,2,Submitted,,,,5,TNM_CQC,RDY,,OM_JOB_SERVER,2023-08-31 14:26:50
YBE7154001,2,Submitted,,,,6,GSDT83,NRD,,OM_JOB_SERVER,2023-02-08 11:47:49
YBE7154001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 11:47:49
YBE7178001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-18 17:20:52
YBE7178001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:19:14
YBE7178001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-09-11 15:23:04
YBE7178001,2,Submitted,,,,3,MPP3,COM,,jianhui,2023-09-14 14:22:50
YBE7178001,2,Submitted,,,,4,TNM_CQC,RDY,,OM_JOB_SERVER,2023-09-14 11:05:27
YBE7178001,2,Submitted,,,,5,TNM_CQC,RDY,,OM_JOB_SERVER,2023-09-14 11:05:27
YBE7178001,2,Submitted,,,,6,GSDT83,NRD,,OM_JOB_SERVER,2023-02-08 11:49:42
YBE7178001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 11:49:42
YBF1205001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-20 13:09:05
YBF1205001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:05:36
YBF1205001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-08-31 14:26:40
YBF1205001,2,Submitted,,,,3,MPP2,COM,,jianhui,2023-08-31 17:05:05
YBF1205001,2,Submitted,,,,4,TNM_CQE,RDY,,OM_JOB_SERVER,2023-08-31 14:26:45
YBF1205001,2,Submitted,,,,5,TNM_CQE,RDY,,OM_JOB_SERVER,2023-08-31 14:26:45
YBF1205001,2,Submitted,,,,6,GSDT82,NRD,,OM_JOB_SERVER,2023-02-08 11:43:03
YBF1205001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-02-08 11:43:03
YBF1378001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-20 14:12:31
YBF1378001,2,Submitted,,,,1,OPEW_CQ,COM,,ALDELACRUZ,2023-08-30 11:23:04
YBF1378001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-09-11 15:23:37
YBF1378001,2,Submitted,,,,3,MPP2,COM,,jianhui,2023-09-14 14:20:25
YBF1378001,2,Submitted,,,,4,TNM_CQW,RDY,,OM_JOB_SERVER,2023-09-14 11:05:24
YBF1378001,2,Submitted,,,,5,TNM_CQW,RDY,,OM_JOB_SERVER,2023-09-14 11:05:24
YBF1378001,2,Submitted,,,,6,GSDT82,NRD,,OM_JOB_SERVER,2022-12-01 22:14:47
YBF1378001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2022-12-01 22:14:47
YBF8499001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-21 16:39:34
YBF8499001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:19:43
YBF8499001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-08-31 14:26:26
YBF8499001,2,Submitted,,,,3,MPP1,COM,,jianhui,2023-10-03 15:22:40
YBF8499001,2,Submitted,,,,4,TNM_CQC,RDY,,OM_JOB_SERVER,2023-08-31 14:26:30
YBF8499001,2,Submitted,,,,5,TNM_CQC,RDY,,OM_JOB_SERVER,2023-08-31 14:26:30
YBF8499001,2,Submitted,,,,6,GSDT83,NRD,,OM_JOB_SERVER,2022-12-06 03:18:01
YBF8499001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2022-12-06 03:18:01
YBF8790001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2020-07-21 17:27:33
YBF8790001,2,Submitted,,,,1,OPEE_CQ,COM,,ALDELACRUZ,2023-08-30 11:09:24
YBF8790001,2,Submitted,,,,2,TNP,COM,,p1312488,2023-08-31 14:26:19
YBF8790001,2,Submitted,,,,3,MPP1,COM,,jianhui,2023-10-03 15:23:24
YBF8790001,2,Submitted,,,,4,TNM_CQC,RDY,,OM_JOB_SERVER,2023-08-31 14:26:20
YBF8790001,2,Submitted,,,,5,TNM_CQC,RDY,,OM_JOB_SERVER,2023-08-31 14:26:20
YBF8790001,2,Submitted,,,,6,GSDT83,NRD,,OM_JOB_SERVER,2022-12-06 03:20:13
YBF8790001,2,Submitted,,,,7,FRMS_FULL,NRD,,OM_JOB_SERVER,2022-12-06 03:20:13
YBN2994006,2,Submitted,,,,0,CE_CHK,COM,,WFM,2020-08-24 11:19:39
YBN2994006,2,Submitted,,,,1,HSDE1,COM,2021-01-11 11:33:02,wgwntg,2021-02-08 16:09:42
YBN2994006,2,Submitted,,,,2,WFMAPT,COM,,extQH_APP,2020-08-24 11:18:49
YBN2994006,2,Submitted,,,,3,WFM,COM,,AsDWFMss,2020-08-24 11:19:22
YBN2994006,2,Submitted,,,,4,OPEE_ETHL,COM,,wilbertyew,2021-03-24 09:38:18
YBN2994006,2,Submitted,,,,5,TNP,COM,,p1323003,2021-03-25 11:52:27
YBN2994006,2,Submitted,,,,6,FRMS_HALF,COM,,OM_JOB_SERVER,2021-03-25 11:52:32
YBN2994006,2,Submitted,,,,7,MPP1,COM,,NISA,2021-03-26 11:17:06
YBN2994006,2,Submitted,,,,8,TNM_E_ETHL,DLY,,OM_JOB_SERVER,2023-03-27 17:25:23
YBN2994006,2,Submitted,,,,9,EBPO,NRD,,OM_JOB_SERVER,2023-03-27 17:25:23
YBN2994006,2,Submitted,,,,10,EBPO,NRD,,OM_JOB_SERVER,2023-03-27 17:25:23
YBN2994006,2,Submitted,,,,11,GSPSG_ME,NRD,,OM_JOB_SERVER,2023-03-27 17:25:23
YBN2994006,2,Submitted,,,,12,GSDT81,NRD,,OM_JOB_SERVER,2023-03-27 17:25:23
YBN2994006,2,Submitted,,,,13,IPVM2,NRD,,OM_JOB_SERVER,2023-03-27 17:25:23
YBN2994006,2,Submitted,,,,14,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-03-27 17:25:23
YBN2994006,2,Submitted,,,,15,WFM,COM,,AsDWFMss,2020-08-31 10:24:12
YBN2994006,2,Submitted,,,,16,WFM,COM,,AsDWFMss,2020-09-29 19:02:09
YBN2994006,2,Submitted,,,,17,WFM,COM,,AsDWFMss,2020-10-23 08:52:34
YBN2994006,2,Submitted,,,,18,JOBREVIEW,CAN,,OM_JOB_SERVER,2020-10-29 18:28:45
